,id,title,rating,review
42,tt2527338,Star Wars: Episode IX - The Rise of Skywalker,10.0,I think I saw it but there's so many Star Wars movies they all blend in together. A bit like police academy
43,tt2527338,Star Wars: Episode IX - The Rise of Skywalker,8.0,
44,tt2527338,Star Wars: Episode IX - The Rise of Skywalker,5.0,"I was going to see this movie. In spite of my severe disappointment with episode VIII I was going to see episode IX. I have 40 years invested in this franchise so I had to finish.This episode boiled down to everybody chasing Rey. Fin was chasing her, Poe was chasing her, Kylo Ren was chasing her, and Palpatine was chasing her. Either someone wanted to help Rey as she wandered away lone wolfing it or someone wanted to convert Rey to the Dark Side--in any case Rey was always being chased.I understand Kylo and Palpatine chasing Rey because as powerful as she was she would've been a powerful asset. As for her friends... I don't understand. She was clearly stronger and more powerful than they or anything they had ever encountered--what did they really expect to do to ""help"" her?We found that Rey was the most powerful being to ever grace the Star Wars franchise. Master Yoda hadn't reached the power level of Rey and he lived 800 years!! Which is weird because she was exhibiting amazing power though she wasn't yet a Jedi. Which makes me realize I have no idea what a Jedi is. I thought once she knew how to use the force she was a Jedi, but apparently she was not.Jedi or not she was displaying some next level skills in a movie that was far from next level. The Rise of Skywalker was Return of the Jedi 2.0. Don't think so? Let's check the boxes: Emperor Palpatine, a secret planet destroying fleet, a Jedi fighting the urge to succumb to the Dark Side, and an unlikely assist to help defeat Emperor Palpatine. This was nothing more than a soulless rendition of Return of the Jedi.I hoped that J.J. Abrams could get us from underneath the rubble Rian Johsnon left us buried in. Maybe it was too herculian of a task to right the wrongs committed in episode VIII or maybe J.J. Abrams was locked into following in Johnson's footsteps. The Rise of Skywalker was nothing more than a retread of past themes blindly hoping to stumble upon success. The script and the performances seemed hollow and devoid of any life. Truly, the success of this movie resided in the name.The Star Wars brand Disney paid so handsomely for has proven to be a cash cow for the company. Regardless of whatever writer and director and their tinkering and experimentation they leave some core remnants intact and bring in the dough. Even if their tinkering mars Star Wars they will never destroy it. Star Wars has no shortage of fans such as myself that will pay to see a film titled ""Star Wars,"" but thank God this series is over."
45,tt2527338,Star Wars: Episode IX - The Rise of Skywalker,9.0,". . . I was fairly dismissive of all that jazz about the SITH being indistinguishable from the terrestrial Pachyderm Party. After all, I thought, Jerry ""Stumble-foot"" Ford reincarnated as ""Jar-Jar BINKS""?! ""Come on, get real"" an inner voice objected. However, as several new books out in the past two months document, STAR WARS IX: THE RISE OF SKYWALKER continues this saga's uncanny knack of dove-tailing closely with Real Life, from 1900s SITH ringleaders Noxious Nixon and Ford to more recent criminals, including The Gypper, The Weasel and The Orange Buffoon (obviously a dead ringer for Emperor PALPATINE). Just as Real Life unmasked the fact that Jar-Jar was a SITH mole, The Art of STAR WARS discloses that our POTUS #45 is a satanic SITH (aka, Red Commie Russian Kremlin KGB) asset, planted inside America's once-hallowed Oval Office to dance around like a marionette on strings--a pawn with no volition of its own, compelled to surrender wars, treasonously give up military secrets, betray and back-stab loyal allies, torment Ukraine and degrade the USA into a hellacious lawless knock-off of Mother Russia. STAR WARS IX's #1 takeaway? The Force WAS with us, but now its ""Long Live the SITH!"""
46,tt2527338,Star Wars: Episode IX - The Rise of Skywalker,2.0,"Star Wars: Episode IX - The Rise of Skywalker is a soulless film and a commemoration piece.So after the last one I had lost interest as it was beyond recovery, but I figured I may as well see it through and came into this without any positive expectation. I honestly still don't know who some of these characters are or care. Finn and Poe haven't exactly made an impression, Rey's barely holding it together by a thread. Adam Driver again and as always, awful. Palpatine takes out Kylo Ren because he gets up, but just allows Rey to recover leading to his end. Don't like that kind of stupid silliness."
47,tt2527338,Star Wars: Episode IX - The Rise of Skywalker,5.0,
48,tt2527338,Star Wars: Episode IX - The Rise of Skywalker,5.0,"As soon as it was revealed that Rey is the granddaughter of Palpatine, and that Palpatine somehow still lives(!!???), I was officially done with this trilogy.Come on, how much can one story possible recycle from another? J.J. Abrams couldn't come up with anything as good as George Lucas's original story and characters, so he just borrows and mixes enough to try to fool us into thinking we're getting sequels rather than reboots, but he fails. Rian Johnson tried to take the story in some new and potentially interesting directions (though ""The Last Jedi"" had plenty of flaws in its own right), but all of them are thrown out the window in ""Rise of Skywalker."" It's like the second installment never even happened. The only moments that roused me from my theater seat were those that referenced the original trilogy.Worst of all, ""The Rise of Skywalker"" undermines even the modest joys to be had from ""The Force Awakens"" and ""The Last Jedi,"" because now we see the story in its entirety and are aware of how flimsy it all is. It's painfully obvious that this trilogy's story was made up as it went along and not conceived as a cohesive whole. That's what made the first trilogy so good, and even the second trilogy, dorky as it is, has a fantastic and well mapped story to tell. This is just Disney throwing spaghetti at a wall to see what sticks and hoping that ""Star Wars"" fans are so loyal to the franchise that they'll throw their money at any garbage as long as the ""Star Wars"" logo is attached to it.Grade: C"
49,tt2527338,Star Wars: Episode IX - The Rise of Skywalker,7.0,"STAR WARS: EPISODE IX - THE RISE OF SKYWALKER (2019) *** Daisy Ridley, Adam Driver, John Boyega, Oscar Isaac, Carrie Fisher, Mark Hamill, Anthony Daniels, Naomi Ackie, Domhnall Gleeson, Richard E. Grant, Lupita Nyong'o, Keri Russell, Joonas Suotamo, Kelly Marie Tran, Ian McDiarmid, Billy Dee Williams, Greg Grunberg, Shirley Henderson, Billie Lourd, Dominic Monaghan, (cameo: Harrison Ford) The final chapter in the Star Wars saga concludes with the Resistance attempting to stop the unlikely return of the deceased Emperor, with Rey and Kylo Ren both finding new strengths within the Force. While returning to the fold, director JJ Abrams still keeps George Lucas' legacy intact, there seems to be a slightly unsatisfying overall feel (i.e. only Ridley and Driver make the acting seamless and poignant) through out."
50,tt0120915,Star Wars: Episode I - The Phantom Menace,7.0,
51,tt0120915,Star Wars: Episode I - The Phantom Menace,,"Star Wars Ep. 1: The Phantom Menace (1999) * 1/2 (out of 4) I thought the first three films were great even though I'm certainly not a fan or anything but this sucker here was just horrid all around. Thankfully the thing got bad enough to where I could just sit back and laugh at it but without the laughs and the nice pod chase then this here would have been without any merit. The dialogue was insane and it's hard to believe any of the actors kept a straight face but I'd go also say the poor dialogue made most of the cast just milk their performance. All of the ""stars"" in this film have given plenty of great performances throughout their careers but they're all bad here, especially Portman who's on of my favorite actresses. Whoever played the young Luke was also terrific but at least I got several laughs out of him."
52,tt0120915,Star Wars: Episode I - The Phantom Menace,2.0,"The biggest cinematic event of 1999, George Lucas' film was eagerly awaited by literally millions of fans, young and old, for over a year before it finally arrived in the cinemas and, as expected, broke box office records. Everyone looked forward to the film, and you can't blame them, as the first three Star Wars films were all box office hits, milestones in special effects, and all rightly deserve their classic status. As the writing appeared on screen and the music began, I was fidgeting in my cinema seat with excitement. Unfortunately, Lucas appears to have somewhat lost his touch in the twenty years which have separated the films, and this prequel is nowhere near as good as it could have been.The faults are obvious, and, to a degree, predictable. Predictably enough, there is a visual overload of special effects overwhelming the screen at every opportunity, so many in fact that you soon become immune to the initial amazement of seeing how good they are. They can't be faulted. Every year, CGI just keeps getting better and better and more and more realistic, and the special effects are great. They're not realistic at all, but they look good. I mean, this is the first film to have a computer image as a central character (which freely mingles with the human actors) and in which you really come to forget that it's not real, and you treat it with exactly the same feelings as the actors on screen. Ja Ja Biggs is annoying, yes, but in that respect he is human too. Sadly with so many visual effects bombarding us they quickly become boring, and you realise that the film is desperately in need of some characterisation - a major failing which totally ruins Lucas' intended effect.In the first three films we cared about and felt for Luke Skywalker, Han Solo and all the others, but you don't give a damn in this epic where all the actors do is interact with their computer surroundings and accomplices. And in this way the film is typical of late '90s cinema, where special effects bonanzas like VOLCANO and MEN IN BLACK are full of great FX but little else. In the extended chase sequence in the middle of the film, you get the feel you're watching a video game rather than an actual film, with it looking so unrealistic. Another major fault of the film is that the plot is rather boring. For three quarters of the film not a lot happens, with people talking about tax interspersed with some lame fight scenes, and it's not until the last half an hour that things really hot up and get exciting. I don't know about you, but I never expected Star Wars to be boring. Most scenes appear to be rehashes of moments from the original trilogy, but they're never as interesting, partly because as I mentioned before you don't actually give two hoots about any of the characters.Speaking of the characters leads me on to the actors, obviously an ensemble cast picked from the crème of top Hollywood stars, leading me to wonder if they were in fact picked for their looks rather than their acting ability. For instance, Natalie Portman looks very fragile as the Queen of Naboo, but her acting is barely existent and she is given little to do. Liam Neeson and Ewan McGregor are top billed as the main stars, but they are given woefully little to do other than walk around, and occasionally jump about a bit. Of the two, Neeson is by far the best, and also my favourite actor in this film. Jake Lloyd appears as a young Darth Vader, but it's difficult to imagine him being remotely threatening, more like a typical American child actor, marginally less whiny than most. Samuel Jackson is given only a couple of scenes, but hopefully he will appear more in the next two films, while Brian Blessed lends only his voice to a comic relief alien character. However it's the returning actors from the original who are the most interesting, and it's great to see Kenny Baker and Anthony Daniels reprise their famous roles as the Laurel and Hardy of the robot world, R2D2 and C3PO. They appear only briefly. Ian McDiarmid reprises his role as the evil Emperor from Return of the Jedi, and is brilliant as Senator Palpatine, the stern but good leader. McDiarmid is very authoritative and successfully mixes his allegiance to good in the role with hints of the powerful, evil figure that he will eventually become.The action sequences in this film range from the mediocre to the poor. The space battles offer nothing new and, to be honest, they were done much better and with more finesse twenty years ago. The light sabre fights with the robots also become boring very quickly, and there are only so many different ways McGregor and Neeson can kill their CGI nemesis. The action happens all very quickly and efficiently, but lacks any sparkle or excitement, or indeed adrenaline. The special effects, probably some of the best CGI I have ever seen in an underwater sequence with gigantic fish attacking a small craft are quite realistic, but I don't think the filmmakers have realised that you need something more than that yet. The music is also very average and the classic themes we all recognise from the first trilogy are sorely underused. The Phantom Menace is disappointing, and nowhere near as good as the originals, but I suppose the mere status of it makes it required viewing, even if it really is this bad. All I can say is that it makes me feel dubious about the next film. Let's hope it's more impressive than this misfiring, below average attempt to rekindle the - much-missed - epic flame."
53,tt0120915,Star Wars: Episode I - The Phantom Menace,6.0,"The Trade Federation has a blockade against the planet Naboo. The Republic sends Jedi Master Qui-Gon Jinn (Liam Neeson) and his Padawan Obi-Wan Kenobi (Ewan McGregor) to negotiate an end. However, Sith Lord Darth Sidious orders the Federation to attack. Qui-Gon and Obi-Wan encounter Gungan outcast Jar Jar Binks on Naboo. They rescue Queen Padmé Amidala (Natalie Portman). Their ship is forced to land on the planet Tatooine where they meet slave child Anakin Skywalker.The general assessment is that this is a CGI masterpiece but there are many problems. Even its' biggest detractors can't deny that this movie has revolutionary CGI. It is a wonderland of computer magic. On the other hand, the acting is pretty bad even without Jar Jar. The exception is Liam Neeson. The man is an acting beast. Ewan McGregor is fine but Natalie Portman is lost. I have nothing against Jake Lloyd. The kid is expected to be too much and he can't deliver.Jar Jar is horrible. The Gungan leader is even worst. It is a poor gamble from the start but then it gets worst. The kiddie humor is all Lucas and it's all bad. Lucas has absolute power and he uses it to aim this at the younglings. Even in the terrific pod race, the kiddie humor infects the thrills. The humor is bad. On the opposite end, the good is the villain Darth Maul. He's a cool character. However, even that is done wrong in the end when both Darth Maul and Qui-Gon are gone from the prequels. By far, they are the best characters and Lucas sends them packing early in the prequel trilogy.Then there is the force. I never needed it to be explained. That's why the midi-chlorians are so awkward. None of that is needed. There is also the immaculate conception which is even more awkward. One can get inspiration from religion but Lucas shouldn't have copied from religion. There is also a general lack of tension throughout the movie. The expositions and conversations are stale. This is a minor disappointment."
54,tt0120915,Star Wars: Episode I - The Phantom Menace,,"it is easy to criticize it. because Jar Jar Binks is strange and embarrassing. because the expectations are high and large. but it is a history from the past. and that purpose remains more important than the details who could be not real seductive. it is the story of Anakin Skywalker and , as first step from his biography, it has coherence and amazing scenes and touching moments. it is the first page from the fairy tale. you know the end. but the beginning is more important and seductive and fragile because it remains the first brick. one of the films who creates its public. and that fact is result of a profound perspective about the entire series. it is not great. only honest trip to the source of a significant cultural piece of the second part of XX century."
55,tt0120915,Star Wars: Episode I - The Phantom Menace,6.0,"""Star Wars: Episode I - The Phantom Menace"" is an American fantasy/sci-fi movie from 17 years ago. It is the fourth film in George Lucas' Star Wars franchise and the first chronologically. The cast includes quite a couple famous names: Natalie Portman, Liam Neeson, Keira Knightley, Terence Stamp, Ewan McGregor and others and they all (more or less) shine in their roles. Unfortunately, one of the major characters is played by a child actor named Jake Lloyd, who was pretty unbearable. It was so obvious how he tried so hard to be on par with all these more experienced actors and he failed miserably. The sad thing is that, despite his age, he was not new to the industry at all, had played with other stars before, so he should really know that sometimes subtlety is the key. Instead, he went full ham for most of his performance and I blame him that this has not become a better film, but also writer-director George Lucas that he did not cast a more talented kid and that he did not tell Lloyd to lay low.This pretty long film here (135 minutes) was nominated for 3 Academy Awards, but lost all of them to ""The Matrix"". This pretty much describes the 1999 Star Wars movie perfectly. It is a good watch in terms of visuals and sound, but it is nowhere near as memorable as it could have been in terms of the story. Jar Jar Binks was the major non-human character in here and he was included solely for comedic purpose, but it was all pretty embarrassing. Maybe they should have kept him from being able to speak in the tradition of the old non-human characters. Still, there are a couple good moments in terms of the story too. I personally believe it is always brave when filmmakers are not scared of letting major characters die. It can go wrong for sure, but it also can go very right if it makes sense in the grand scheme of things.As a whole, ""Star Wars: Episode I - The Phantom Menace"" certainly does not deliver in every area it attempted to, but it has its good sides too and overall, I personally thought there was more good than bad here and (apart from Lloyd), there was also no very bad luckily. Neeson and Portman brought some nice depth to their characters. McGregor was fairly forgettable unfortunately. I recommend checking this one out. It is not considerably better or worse than the old films or the new one. Then again, I am not the greatest sci-fi buff and certainly not a major Star Wars fan in general, so the best may be if you decide for yourself and check this one out. I recommend it. But not with passion."
56,tt0120915,Star Wars: Episode I - The Phantom Menace,9.0,
57,tt0120915,Star Wars: Episode I - The Phantom Menace,,
58,tt0120915,Star Wars: Episode I - The Phantom Menace,5.0,"Not only to write a comment about movies like this one (because many love them, at least as many as that loathes them), but especially and more importantly for George Lucas to make this movie. It's one of the damned if you do, damned if you don't situations, you wouldn't like to be a part of! So even if I don't think this is a great movie (CG is very good here too, although you might be distracted from CG characters if you've seen them as Muppets, in previous films, such as Yoda), the Saga had to start somehow. And because the pressure was so high and many people didn't think it delivered, they looked for a culprit! And they found themselves one in the (CG) face of one Jar Jar Binks. He's an easy target indeed, but was invented for family value only. Still Lucas took the (Jar Jar) criticism seriously in his next installments ... Chewbacca he wasn't!"
59,tt0120915,Star Wars: Episode I - The Phantom Menace,8.0,"""The Phantom Menace"" registers the lowest in fan appreciation of all the films in the Star Wars franchise. Fair enough, one of the six had to just through simple math. But with a few exceptions, I thought the film held up rather well as the introduction to the Darth Vader mythos. Understanding that George Lucas' epic saga had to begin somewhere, it's not all that unbelievable that the story should begin the way it did in Episode I, with the portrayal of Anakin Skywalker as a precocious young lad with a fascination for mechanics and pod-racing. Which brings me to one of the first criticisms of 'Menace', that Anakin (Jake Lloyd) wasn't menacing enough, or exhibit a touch of evil that would develop into a Sith characteristic. Listen, if you're looking for ""The Omen"", then go watch ""The Omen"". Though he was born into slavery, Anakin appeared to have been brought up as a solid, well rounded individual by his mother (Pernilla August), and even though surrounded by petty thieves and cutthroats, was able to keep a level head on his shoulders. As for Lloyd's acting ability, it seemed to me that he maintained a level of self confidence and character throughout the story, which is all anyone could ask given the pressure that the notoriety of the role would bring.Second on the hit list for many nay sayers is the introduction of the midi-chlorians. I'd have to agree that this is somewhat troublesome, particularly in light of Obi-Wan Kenobi's explanation of The Force to Luke Skywalker in the original Star Wars film. Still, this doesn't have to be a tremendous distraction from the plot. Modern day scientists are attempting to discover a link between religious faith and genetics, so on that level, one might consider that Anakin's high midi-chlorian count gave him a unique advantage, one that surfaced in his ability to anticipate his next move in a stressful situation, a la the great pod race.OK, so what about Jar Jar. For those paying attention, Jar Jar was a Gungan, a warrior people. Yet every race or society has its' misfits, those that stand apart from the mainstream yet can be accepted by that society as someone unique and with abilities that recommend them for a larger role in life. I'll have to admit that the character made a lot more sense to me while viewing the movie with sub-titles turned on. Would Qui-Gon Jinn and Obi-Wan have been better off if they had found a more 'acceptable' partner? Chances are that a more citizen-like Gungan would have left the Jedi Knights to fend for themselves.So what was my sit up and take notice moment? I'd have to say the 'virgin birth' explanation given to Qui-Gon (Liam Neeson) caused me to roll my eyes both times I've viewed the film. Comparisons to a Messianic figure just didn't quite work for me, even if the scene played out quickly and was never brought up again.Aside from the pod race and the light saber battle that everyone seems to mention as highlights of the story, the scene that impressed me with it's intimation of the vastness of the galaxy was the one in the Senate chamber where Queen Amidala (Natalie Portman) pleaded her case for Naboo against the Trade Federation. That was so much more effective than say, a televised appearance of the President before both houses of Congress. One immediately got a sense of the infinity of outer space and what it would take to assemble a representative body from the far corners of the universe. As for getting around to a meaningful vote - that would probably take a Jedi mind trick, or at least a Sith one.I guess what I'm saying is that there's a lot more going on in ""The Phantom Menace"" than a lot of casual viewers and even purported Star Wars fans are seeing. The prelude to the next two chapters is being established without much malice aforethought because there will be plenty enough of that when the time comes. For now, it's a time of innocence and fun for a novice whose turn to the Dark Side will progress with light speed when conditions deem it."
60,tt0120915,Star Wars: Episode I - The Phantom Menace,5.0,"OK, so ""Star Wars: Episode I - The Phantom Menace"" was a big letdown for us all. Apparently, most people even understood the plot when it came out. It wasn't until I listened to ""Weird"" Al Yankovic's song ""The Saga Begins"" - the ""American Pie"" spoof - on his album ""Running with Scissors"" that I understood the plot.But overall, it seems that if this happens before the original trilogy, then the technology should be less sophisticated, not more. Oh well. C'est la vie. It was interesting seeing people like Liam Neeson, Samuel L. Jackson, and Christopher Lee co-starring in a movie after all these years. This may sound weird to everyone, but my favorite character was Jar Jar Binks; why did everyone think that he sounded Jamaican? I thought that he sounded Cajun.So that's my take on everything here."
61,tt0120915,Star Wars: Episode I - The Phantom Menace,5.0,"After the unexpected success of the three original films, Razzie nominated George Lucas knew that one day he would have to make the prequels (the old films being episodes IV, V and VI). So this is the first of the new prequels leading to the story of how Anakin Skywalker became Lord Darth Vader. Basically Jedi Knights Qui-Gon Jinn (Liam Neeson) and his apprentice Obi-Won Kenobi (Ewan McGregor) are trying to restore some order in the galaxy after the villains have started a battle, because of taxation. Along the journey they help Queen Padmé Naberrie Amidala (Natalie Portman), meet 10-year-old Anakin (Razzie nominated Jake Lloyd) who wins a pod race for them to get money to fix their ship, have many political discussions both about the war and Anakin's future, and have a war with the Gungans, droid armies and fighter pilots. Also starring Pernilla August as Shmi Skywalker, The Muppets' Frank Oz (aka Miss Piggy and Fozzie Bear) as Yoda (still a puppet, till the next two), Ian McDiarmid as Senator Palpatine/Darth Sidius, Ray Park as Darth Maul, Razzie winning Ahmed Best as Jar Jar Binks, Anthony Daniels as an uncovered C-3PO, Kenny Baker as R2-D2, Terence Stamp as Supreme Chancellor Valorum, Brian Blessed as Boss Nass, Celia Imrie as Fighter Pilot Bravo 5, Samuel L. Jackson as Mace Windu, Keira Knightley as Sabé and twice Razzie nominated Sofia Coppola as Saché. This along with the other two are never going to be as good for story, dialogue (which is ridiculous) or 'magic' as the originals, but the special effects are never disappointing. It was nominated the Oscar for Best Sound Effects Editing, Best Visual Effects and Best Sound, and it was nominated the BAFTAs for Best Special Visual Effects and Best Sound, and it was nominated the Razzie for Worst Picture, Worst Screenplay and Worst Screen Couple for Lloyd and Portman. Samuel L. Jackson was number 11, and Ewan McGregor number 9 on The 100 Greatest Movie Stars, Liam Neeson was number 15, and McGregor number 2 on The 50 Greatest British Actors, Star Wars was number 24 on The 100 Greatest Pop Culture Icons, and the film was number 28 on The Ultimate Film. Worth watching!"
62,tt0120915,Star Wars: Episode I - The Phantom Menace,8.0,
63,tt0120915,Star Wars: Episode I - The Phantom Menace,6.0,"Like many people who watched and loved the original films when I saw them at the cinema as a child and teenager I was excited when I learnt that the prequels were going to be made. Of course no film could live up to the expectation especially as I watched it as an adult not as an awestruck ten year old. This isn't to say the film was as bad as some reviews suggest, I still enjoyed it despite its faults.The story begins with two Jedi knights, Qui-Gon Jinn and a young Obi-Wan Kenobi going to negotiate in an apparently minor trade dispute involving the blockade of the planet of Naboo. It becomes clear that something far more serious is afoot when instead of negotiating the Trade Federation attempt to kill the two Jedi. They however escape to the planet below by stowing away on the Federation's ships that are landing a droid army there. Here they meet a strange alien by the name of Jar-Jar Binks, as they save his life he is obliged to help them, he does this by first leading them to the underwater Gungan city then through the planet's water filled core to find the ruler of the local human population. The ruler in question is the young Queen Amidala whom they rescue along with her entourage. Unfortunately for them their ship is damaged so they can't fly to the capital but are instead forced to land on the desert planet Tatooine in order to find spare parts.Here they meet a young boy called Anakin Skywalker who is a slave belonging to an alien that has the required parts, unfortunately they don't have the funds required. They do however learn that Anakin has built a pod-racer and is quite a good pilot so have a wager on an upcoming race to earn the parts and Anakin's freedom. While on Tatoonine Queen Amidala's handmaiden Padmé befriends young Anakin and Qui-Gon begins to suspect that the boy is the person spoken of in their prophesies as the force is so strong in him.Once the race has been won they return to the capital but not before encountering a strange warrior called Darth Maul who nearly defeats the Jedi. Unfortunately once back in the capital they can't persuade the senate to take action to protect Naboo so return to fight the Federation along with the Gungan army. Here the two Jedi must confront Darth Maul once again and young Anakin ends up in the middle of a battle above the planet.The story isn't without flaws and quite a bit of the dialogue is a bit poor but it looks pretty good and it isn't the actors best work they are still good actors. The CGI is pretty good although in some scenes it is starting to show its age but if one doesn't look too closely that isn't a problem. It was a shame that we didn't get to see more of Darth Maul, all the advertising prior to the films release suggested he would be a more important character so I was expecting him to have a role similar to that of Darth Vader in the original film. The infamous Jar-Jar Binks, the comedy relief character is somewhat annoying for an adult viewer but I suspect children, who the film is primarily aimed at, will like him. I think it would have been better if George Lucas had got somebody else to write the screen play and direct as these don't seem to be his strong points, this could have been so much better.I wouldn't recommend this film to everybody but I'm sure it would appeal to young boys, I know my nephew couldn't get enough of it when it came out on video when he was three."
64,tt0120915,Star Wars: Episode I - The Phantom Menace,3.0,
65,tt0120915,Star Wars: Episode I - The Phantom Menace,6.0,
66,tt0120915,Star Wars: Episode I - The Phantom Menace,,"The well-Hyped ""prequel"", whatever that means, is a pretty good film, I give it ""7"" of 10, but to me no where near the first three in overall IMPACT. This one came out 22 years after the first ""Star Wars"" movie. It attempts to show the development of the characters we saw in the others. AFAIAC, they should have just skipped this one. What we originally knew as the ""Star Wars Trilogy"" will forever be the real Star Wars movies.Liam Neeson and the others do credible jobs, but they have no where the interest and excitement that Harrison Ford and his cronies had. I didn't fully appreciate back then what a prototypical ""action hero"" Ford was. Without Darth Vader, without the Wookie, without Han Solo, without Princess Leia, without Chewbacca, without the grown up Luke Skywalker, and without the wise old Ben Kenobi, this is just an ordinary action movie. Like they say, ""you can never go back!"""
67,tt0120915,Star Wars: Episode I - The Phantom Menace,5.0,"Episode 1 is a good film, but it is by no means the best of the series. True, this is technically the first of the series (or the fourth), and it does set a good stage for the other films, but this film does have it's flaws. 1- Jar Jar Binks! What drug was Lucas on when he created that character. I haven't seen a character (a comic relief one at that) as bad as that since Godzilla in 98. And 2- It's not as heart warming as the last ones, the other films seemed to at least have a good sense of love in it. Yet, that doesn't stop writer/director George Lucas form having plenty of fun (including with spectacular visual effects that make up most of the movie) including a terrific Pod Race sequence, great fight scenes, and cool battle action. But it does prove one thing, that like episode 4, the episode following it (like the dark episiode 5- The Empire Strikes Back) will be dark and good. Good entertainment anyway."
68,tt0120915,Star Wars: Episode I - The Phantom Menace,5.0,
69,tt0120915,Star Wars: Episode I - The Phantom Menace,6.0,"George Lucas may or may not have exploited his own fame and the STAR WARS fantasy. Definitely not sluggish and sometimes taxing the viewers intelligence. Some scenes seem like Lucas himself ran out of imagination. All this said...this prequel of the original STAR WARS trilogy does have enough merit to stand on its own and is no less visually stunning. A Jedi master Qui-Gon Jinn(Liam Neeson)and his young apprentice Obi-Wan Kenobi(Ewan McGregor)travel to the small peaceful planet of Naboo to assist the beautiful Queen Amidala(Natalie Portman)in her efforts to bypass any disputed control by the Trade Federation on the ready to blockade her planet. After a battle the Jedis and popular Queen Amidala make their way to the planet of Tattooine where they come across a young slave boy named Anakin Skywalker(Jake Lloyd)who appears to be empowered with the FORCE and possibly the holder of enough information to thwart the evil influence of a challenging pursuit by the Federation and evil Dark Lord, Darth Maul(Ray Park). I really enjoyed the final saber duel. Really the one and only thing I disliked is the stupid character Jar Jar Binks. Just continue forward...an may the FORCE be with you.Rounding out the cast are: Pernilla August, Terence Stamp, Samuel L. Jackson, Ian McDiarmid, Andrew Secombe, Kenny Baker as R2-D2, Anthony Daniels as C-3PO, Frank Oz as the voice of Yoda, Sofia Coppola and Ahmed Best as the voice of Jar Jar Binks. A star studded cast that over flows with talent and loaded with charm and intensity."
70,tt0120915,Star Wars: Episode I - The Phantom Menace,9.0,"In 1977, George Lucas released Star Wars, the ultimate sci-fi popcorn flick-turned-pop-culture myth machine. It quickly became the biggest money-making film of all time and changed the shape of the film industry. After two successful sequels that extended the story of the first film, Lucas took some time off to produce movies for others, with mixed success. In 1999, Lucas returned to the Star Wars saga with a new approach -- instead of picking up where Return of the Jedi left off, Star Wars: Episode I -- The Phantom Menace would be the first of a trilogy of stories to trace what happened in the intergalactic saga before the first film began.Star Wars Episode I: The Phantom Menace is a space film written and directed by George Lucas. It is the fourth film to be released in the Star Wars saga, as the first of a three-part prequel to the original Star Wars trilogy, as well as the first film in the saga in terms of story chronology. The Phantom Menace was also Lucas' first product as a film director after 22 years, and only his fourth overall with the Star Wars films.Here, Obi-Wan Kenobi is a young apprentice Jedi knight under the tutelage of Qui-Gon Jinn; Anakin Skywalker, who will later father Luke Skywalker and become known as Darth Vader, is just a nine-year-old boy. When the Trade Federation cuts off all routes to the planet Naboo, Qui- Gon and Obi-Wan are assigned to settle the matter, but when they arrive on Naboo they are brought to Amidala, the Naboo queen, by a friendly but opportunistic Gungan named Jar Jar. Qui-Gon and Obi-Wan plan to escort Amidala to a meeting of Republic leaders in Coruscant, but trouble with their spacecraft strands them on the planet Tatooine, where Qui-Gon meets Anakin, the slave of a scrap dealer. Qui-Gon is soon convinced that the boy could be the leader the Jedis have been searching for, and he begins bargaining for his freedom and teaching the boy the lessons of the Force. Despite a shaky start and the presence of questionable elements throughout, by the time it arrives at its finale The Phantom Menace has won its place alongside the original Star Wars trilogy.The special effects are some of the most dazzling and amazing ever seen on the big screen. In addition, the acting is excellent.Although the visuals are indeed eye-popping, the viewer may find no vested emotional tie to either story or characters which makes it fall short from the other Star Wars film.It simply lacks a lot of the heart the original series embraced.But despite of its setbacks,this movie still is a great view since it will provide great entertainment and satisfaction."
71,tt0120915,Star Wars: Episode I - The Phantom Menace,7.0,
72,tt0120915,Star Wars: Episode I - The Phantom Menace,3.0,
73,tt0120915,Star Wars: Episode I - The Phantom Menace,10.0,Even better than the older ones. I hope Jar Jar Hinks has a bigger role in subsequent films
74,tt0120915,Star Wars: Episode I - The Phantom Menace,7.0,"Hmmm. I watched this again recently hoping that it wasn't as mediocre as I had thought first time around. Sadly, not. The opening scenes are great: a good fight with lots of action and lightsabres; then it descends into a sort of cross between ""Ben Hur"" and ""The Golden Child"" with some pantomime thrown in too. The film is clearly designed to be part one of another trilogy and as such spends way too much of its time setting the scenes and establishing the characters for the films to follow - we do start to get a sense of the evil ""Palpatine"" and it looks spectacular, but it is basically pretty empty and soulless with a very weak storyline."
